type,properties/@id,properties/building,properties/leisure,properties/name,geometry/type,geometry/coordinates/0/0/0,geometry/coordinates/0/0/1,geometry/coordinates/0/1/0,geometry/coordinates/0/1/1,geometry/coordinates/0/2/0,geometry/coordinates/0/2/1,geometry/coordinates/0/3/0,geometry/coordinates/0/3/1,geometry/coordinates/0/4/0,geometry/coordinates/0/4/1,geometry/coordinates/0/5/0,geometry/coordinates/0/5/1,geometry/coordinates/0/6/0,geometry/coordinates/0/6/1,geometry/coordinates/0/7/0,geometry/coordinates/0/7/1,geometry/coordinates/0/8/0,geometry/coordinates/0/8/1,geometry/coordinates/0/9/0,geometry/coordinates/0/9/1,geometry/coordinates/0/10/0,geometry/coordinates/0/10/1,geometry/coordinates/0/11/0,geometry/coordinates/0/11/1,geometry/coordinates/0/12/0,geometry/coordinates/0/12/1,geometry/coordinates/0/13/0,geometry/coordinates/0/13/1,geometry/coordinates/0/14/0,geometry/coordinates/0/14/1,geometry/coordinates/0/15/0,geometry/coordinates/0/15/1,geometry/coordinates/0/16/0,geometry/coordinates/0/16/1,geometry/coordinates/0/17/0,geometry/coordinates/0/17/1,geometry/coordinates/0/18/0,geometry/coordinates/0/18/1,id,properties/alt_name,properties/addr:city,properties/addr:housenumber,properties/addr:postcode,properties/addr:state,properties/addr:street,properties/brand,properties/brand:wikidata,properties/brand:wikipedia,geometry/coordinates/0/19/0,geometry/coordinates/0/19/1,geometry/coordinates/0/20/0,geometry/coordinates/0/20/1,geometry/coordinates/0/21/0,geometry/coordinates/0/21/1,geometry/coordinates/0/22/0,geometry/coordinates/0/22/1,geometry/coordinates/0/23/0,geometry/coordinates/0/23/1,geometry/coordinates/0/24/0,geometry/coordinates/0/24/1,properties/phone,properties/website,properties/building:levels,properties/source:image,properties/sport,geometry/coordinates/0/25/0,geometry/coordinates/0/25/1,geometry/coordinates/0/26/0,geometry/coordinates/0/26/1,geometry/coordinates/0/27/0,geometry/coordinates/0/27/1,geometry/coordinates/0/28/0,geometry/coordinates/0/28/1,geometry/coordinates/0/29/0,geometry/coordinates/0/29/1,geometry/coordinates/0/30/0,geometry/coordinates/0/30/1,geometry/coordinates/0/31/0,geometry/coordinates/0/31/1,geometry/coordinates/0/32/0,geometry/coordinates/0/32/1,geometry/coordinates/0/33/0,geometry/coordinates/0/33/1,properties/opening_hours,properties/source,properties/smoking,properties/addr:country,properties/addr:unit,properties/indoor:level,properties/internet_access,properties/building:part,properties/construction,properties/construction:leisure,properties/description,properties/email,properties/operator,properties/ref:retrofitness,properties/opening_hours:covid19,geometry/coordinates/0/34/0,geometry/coordinates/0/34/1,geometry/coordinates/0/35/0,geometry/coordinates/0/35/1,geometry/coordinates/0/36/0,geometry/coordinates/0/36/1,geometry/coordinates/0/37/0,geometry/coordinates/0/37/1,geometry/coordinates/0/38/0,geometry/coordinates/0/38/1,geometry/coordinates/0/39/0,geometry/coordinates/0/39/1,geometry/coordinates/0/40/0,geometry/coordinates/0/40/1,geometry/coordinates/0/41/0,geometry/coordinates/0/41/1,geometry/coordinates/0/42/0,geometry/coordinates/0/42/1,geometry/coordinates/0/43/0,geometry/coordinates/0/43/1,geometry/coordinates/0/44/0,geometry/coordinates/0/44/1,geometry/coordinates/0/45/0,geometry/coordinates/0/45/1,geometry/coordinates/0/46/0,geometry/coordinates/0/46/1,geometry/coordinates/0/47/0,geometry/coordinates/0/47/1,geometry/coordinates/0/48/0,geometry/coordinates/0/48/1,geometry/coordinates/0/49/0,geometry/coordinates/0/49/1,geometry/coordinates/0/50/0,geometry/coordinates/0/50/1,geometry/coordinates/0/51/0,geometry/coordinates/0/51/1,geometry/coordinates/0/52/0,geometry/coordinates/0/52/1,geometry/coordinates/0/53/0,geometry/coordinates/0/53/1,geometry/coordinates/0/54/0,geometry/coordinates/0/54/1,geometry/coordinates/0/55/0,geometry/coordinates/0/55/1,geometry/coordinates/0/56/0,geometry/coordinates/0/56/1,geometry/coordinates/0/57/0,geometry/coordinates/0/57/1,geometry/coordinates/0/58/0,geometry/coordinates/0/58/1,geometry/coordinates/0/59/0,geometry/coordinates/0/59/1,properties/wheelchair,geometry/coordinates/0,geometry/coordinates/1,properties/fixme,properties/climbing,properties/wikidata,properties/amenity,properties/store,properties/branch,properties/level,properties/name:en
Feature,node/3103200329,,fitness_centre,Sweat Fitness,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/3103200329,,,45,,,North 3rd Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.1453229,39.9513961,,,,,,,,
Feature,node/3545078825,,fitness_centre,LA Fitness,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/3545078825,,,1435,,,Walnut Street,LA Fitness,Q6457180,en:LA Fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.1657501,39.9498509,,,,,,,,
Feature,node/3548494996,,fitness_centre,The Sporting Club at the Bellevue,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/3548494996,,,,,,,,,,,,,,,,,,,,,,,,,,multi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.1647011,39.9485922,,,,,,,,
Feature,node/3670711519,,fitness_centre,Broadway Fitness,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/3670711519,,Camden,1106,08103,NJ,Broadway,,,,,,,,,,,,,,,,,https://www.facebook.com/pages/Broadway-Fitness/116141645076742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.1192953,39.9321099,,,,,,,,
Feature,node/3871142238,,fitness_centre,Life Time,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/3871142238,,Mt. Laurel,3939,08054,NJ,Church Road,Life Time,Q6545004,en:Life Time Fitness,,,,,,,,,,,,,(856) 813-3100,,,,multi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74.9649497,39.9279023,,,,,,,,
Feature,node/3946101510,,fitness_centre,Retro Fitness,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/3946101510,,Oaks,122,19456,PA,Mill Road,,,,,,,,,,,,,,,,+1-888-412-8927,https://retrofitness.com/location/oakspa/,,,,,,,,,,,,,,,,,,,,,,Mo-Fr 05:00-23:00;Sa-Su 07:00-19:00,,,US,,,,,,,,oakspa@retrofitness.net,Retro Fitness,32361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.453608,40.1253327,,,,,,,,
Feature,node/4003108511,,fitness_centre,SHINE Power Yoga,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/4003108511,,Maple Shade Township,112,08052,NJ,East Main Street,,,,,,,,,,,,,,,,,,,,yoga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.0000686,39.9554052,,,,,,,,
Feature,node/4327353340,,fitness_centre,Planet Fitness,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/4327353340,,,,,,,Planet Fitness,Q7201095,en:Planet Fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.5771277,39.9212569,,,,,,,,
Feature,node/4414022490,,fitness_centre,LA Fitness,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/4414022490,,,,,,,LA Fitness,Q6457180,en:LA Fitness,,,,,,,,,,,,,,https://www.lafitness.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.2255255,40.0023715,,,,,,,,
Feature,node/4848554648,,fitness_centre,Anytime Fitness,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/4848554648,,,,,,,Anytime Fitness,Q4778364,en:Anytime Fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mo-Th 10:00-19:00; Fr 10:00-17:00; Sa 10:00-14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.4519224,40.1349659,,,,,,,,
Feature,node/5020648739,,fitness_centre,CrossFit Jungle Gym,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/5020648739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74.6578008,40.2033937,,,,,,,,
Feature,node/5020648740,,fitness_centre,"Pump It Up of Hamilton, NJ",Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/5020648740,,,,,,,,,,,,,,,,,,,,,,,,,,gymnastics;trampoline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74.6574832,40.2025305,,,,,,,,
Feature,node/5074652555,,fitness_centre,Fitness Center,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/5074652555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.3280525,40.0137509,,,,,,,,
Feature,node/5111816065,,fitness_centre,Barre3,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/5111816065,,Doylestown Township,1721,18901,PA,South Easton Road,,,,,,,,,,,,,,,,,,,,exercise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.1281552,40.2711213,,,,,,,,
Feature,node/5138452885,,fitness_centre,Retro Fitness,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/5138452885,,Horsham,200,19044,PA,Blair Mill Road,Retro Fitness,Q61994955,,,,,,,,,,,,,,+1-215-720-1977,https://retrofitness.com/location/horshampa/,,,,,,,,,,,,,,,,,,,,,,Mo-Th 05:00-23:00;Fr 05:00-22:00;Sa-Su 07:00-19:00,,,US,,,,,,,,horshampa@retrofitness.net,Retro Fitness,32352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.1187639,40.1834419,,,,,,,,
Feature,node/5138857674,,fitness_centre,Orangetheory Fitness,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/5138857674,,North Wales,1210,19454,PA,Bethlehem Pike,Orangetheory Fitness,Q25005163,en:Orangetheory Fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.226988,40.2089868,,,,,,,,
Feature,node/5161752838,,fitness_centre,Orangetheory Fitness,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/5161752838,,Willow Grove,164,19090,PA,Park Avenue,Orangetheory Fitness,Q25005163,en:Orangetheory Fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.1164638,40.1440848,,,,,,,,
Feature,node/5229354344,,fitness_centre,Forteleza,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/5229354344,,Philadelphia,133,19140,PA,West Hunting Park Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.1280438,40.0147494,,,,,,,,
Feature,node/5393494331,,fitness_centre,Rowan Fitness Center,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/5393494331,,Glassboro,232,08028,NJ,Victoria Street,,,,,,,,,,,,,,,,(856) 256-5900,,,,fitness;athletics;weightlifting;cardio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.1138797,39.7042366,,,,,,,,
Feature,node/5425339312,,fitness_centre,Retro Fitness,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/5425339312,,Mercerville,374,08619,NJ,Highway 33,Retro Fitness,Q61994955,,,,,,,,,,,,,,+1-609-256-7554,https://retrofitness.com/location/hamiltonnj/,,,,,,,,,,,,,,,,,,,,,,Mo-Th 05:00-23:00;Fr 05:00-22:00;Sa 07:00-18:00;Su 07:00-17:00,,,US,,,,,,,,hamiltonnj@retrofitness.net,Retro Fitness,32369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74.6845651,40.233932,,,,,,,,
Feature,node/5425339317,,fitness_centre,Retro Fitness,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/5425339317,,Philadelphia,1500,19123,PA,Spring Garden Street,Retro Fitness,Q61994955,,,,,,,,,,,,,,+1-570-591-1209,https://retrofitness.com/location/philadelphiapaspringgardenst/,,,,,,,,,,,,,,,,,,,,,,Mo-Fr 05:00-23:00;Sa-Su 07:00-19:00,,,US,,,,,,,,philadelphiapaspringgardenst@retrofitness.net,Retro Fitness,32363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.1637363,39.9623509,,,,,,,,
Feature,node/5425339319,,fitness_centre,Retro Fitness,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/5425339319,,North Wales,1200,19454,PA,Welsh Road,Retro Fitness,Q61994955,,,,,,,,,,,,,,+1-267-647-7046,https://www.retrofitness.com/location/northwalespa,,,,,,,,,,,,,,,,,,,,,,Mo-Th 05:00-23:00;Fr 05:00-22:00;Sa-Su 07:00-19:00,,,US,,,,,,,,northwalespa@retrofitness.net,Retro Fitness,32360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.2600867,40.228567,,,,,,,,
Feature,node/5425339320,,fitness_centre,Retro Fitness,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/5425339320,,Philadelphia,2524-30,19152,PA,Welsh Road,Retro Fitness,Q61994955,,,,,,,,,,,,,,+1-267-341-8179,https://retrofitness.com/location/nephiladelphia,,,,,,,,,,,,,,,,,,,,,,Mo-Fr 05:00-23:00;Sa-Su 07:00-19:00,,,US,,,,,,,,nephiladelphia@retrofitness.net,Retro Fitness,32359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.0345678,40.0728594,,,,,,,,
Feature,node/5425340021,,fitness_centre,Retro Fitness,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/5425340021,,Levittown,4595,19056,PA,New Falls Road,,,,,,,,,,,,,,,,+1-267-563-8580,https://www.retrofitness.com/location/levittownpa,,,,,,,,,,,,,,,,,,,,,,Mo-Fr 05:00-23:00;Sa-Su 07:00-19:00,,,US,,,,,,,,levittownpa@retrofitness.net,Retro Fitness,32358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74.8808988,40.1381215,,,,,,,,
Feature,node/5425340022,,fitness_centre,Retro Fitness,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/5425340022,,Gloucester,1196,08021,NJ,Chews Landing Road,Retro Fitness,Q61994955,,,,,,,,,,,,,,+1-856-454-3133,https://retrofitness.com/location/gloucestertwpnj/,,,,,,,,,,,,,,,,,,,,,,Mo-Fr 05:00-23:00;Sa-Su 07:00-19:00,,,US,,,,,,,,gloucestertwpnj@retrofitness.net,Retro Fitness,32357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.0387918,39.8192784,"Remove the fake road nearby, and map the building",,,,,,,
Feature,node/5425340023,,fitness_centre,Retro Fitness,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/5425340023,,Glassboro,864,08028,NJ,North Delsea Drive,Retro Fitness,Q61994955,,,,,,,,,,,,,,+1-856-413-5311,https://www.retrofitness.com/location/glassboronj,,,,,,,,,,,,,,,,,,,,,,Mo-Th 05:00-23:00;Fr 05:00-22:00;Sa 07:00-18:00;Su 07:00-17:00,,,US,,,,,,,,glassboronj@retrofitness.net,Retro Fitness,32356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.1131123,39.7225083,,,,,,,,
Feature,node/5425340029,,fitness_centre,Retro Fitness,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/5425340029,,Holmes,2600,19043,PA,Macdade Boulevard,Retro Fitness,Q61994955,,,,,,,,,,,,,,+1-484-498-8206,https://www.retrofitness.com/location/holmespa,,,,,,,,,,,,,,,,,,,,,,Mo-Th 05:00-23:00;Fr 05:00-22:00;Sa-Su 07:00-19:00,,,US,,,,,,,,holmespa@retrofitness.net,Retro Fitness,32347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.3023529,39.8986912,,,,,,,,
Feature,node/5425340033,,fitness_centre,Retro Fitness,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/5425340033,,Fairless Hills,518,19030,PA,Lincoln Highway,Retro Fitness,Q61994955,,,,,,,,,,,,,,+1-267-793-0056,https://www.retrofitness.com/location/fairlesshillspa,,,,,,,,,,,,,,,,,,,,,,Mo-Fr 05:00-23:00;Sa-Su 07:00-19:00,,,US,,,,,,,,fairlesshillspa@retrofitness.net,Retro Fitness,32343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74.8325104,40.1884756,,,,,,,,
Feature,node/5425340035,,fitness_centre,Retro Fitness,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/5425340035,,East Norriton,57,19401,PA,East Germantown Pike,Retro Fitness,Q61994955,,,,,,,,,,,,,,+1-484-680-7439,https://www.retrofitness.com/location/eastnorritonpa,,,,,,,,,,,,,,,,,,,,,,Mo-Th 05:00-23:00;Fr 05:00-22:00;Sa-Su 07:00-19:00,,,US,,,,,,,,eastnorritonpa@retrofitness.net,Retro Fitness,32341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.3075879,40.1400085,,,,,,,,
Feature,node/5425340038,,fitness_centre,Retro Fitness,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/5425340038,,Aston,4443,19014,PA,Pennell Road,Retro Fitness,Q61994955,,,,,,,,,,,,,,+1-888-515-4346,https://www.retrofitness.com/location/astonpa,,,,,,,,,,,,,,,,,,,,,,Mo-Fr 04:00-24:00;Sa 06:00-19:00;Su 07:00-19:00,,,US,,,,,,,,astonpa@retrofitness.net,Retro Fitness,32337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.4288549,39.8563819,,,,,,,,
Feature,node/5425340054,,fitness_centre,Retro Fitness,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/5425340054,,Cherry Hill,1447,08034,NJ,Brace Road,Retro Fitness,Q61994955,,,,,,,,,,,,,,+1-856-375-1739,https://www.retrofitness.com/location/cherryhillnj,,,,,,,,,,,,,,,,,,,,,,Mo-Th 05:00-23:00;Fr 05:00-22:00;Sa-Su 07:00-18:00,,,US,,,,,,,,cherryhillnj@retrofitness.net,Retro Fitness,32313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.0155175,39.890361,,,,,,,,
Feature,node/5425340057,,fitness_centre,Retro Fitness,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/5425340057,,Bordentown,860,08505,NJ,Us Highway 206,Retro Fitness,Q61994955,,,,,,,,,,,,,,+1-609-372-2055,https://www.retrofitness.com/location/bordentownnj,,,,,,,,,,,,,,,,,,,,,,Mo-Th 05:00-23:00;Fr 05:00-22:00;Sa 06:00-19:00;Su 07:00-19:00,,,US,,,,,,,,bordentownnj@retrofitness.net,Retro Fitness,32309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74.701025,40.1512588,,,,,,,,
Feature,node/5425340081,,fitness_centre,Retro Fitness,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/5425340081,,Moorestown,200,08057,NJ,West Camden Avenue,,,,,,,,,,,,,,,,+1-856-473-4434,https://retrofitness.com/location/moorestownnj,,,,,,,,,,,,,,,,,,,,,,Mo-Th 05:00-24:00;Fr 05:00-22:00;Sa-Su 06:00-18:00,,,US,,,,,,,,moorestownnj@retrofitness.net,Retro Fitness,32272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74.9844017,39.9563676,,,,,,,,
Feature,node/5425340096,,fitness_centre,Retro Fitness,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/5425340096,,Wilmington,5810,19808,DE,Kirkwood Highway,Retro Fitness,Q61994955,,,,,,,,,,,,,,+1-302-483-7262,https://www.retrofitness.com/location/wilmingtonde,,,,,,,,,,,,,,,,,,,,,,Mo-Th 05:00-23:00; Fr 05:00-22:00; Sa 07:00-18:00; Su 07:00-17:00,,,US,,,,,,,,wilmingtonde@retrofitness.net,Retro Fitness,32250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.67576,39.712834,,,,,,,,
Feature,node/5441483903,,fitness_centre,,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/5441483903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.0974468,39.9335689,,,,,,,,
Feature,node/5584221975,,fitness_centre,Kirkwood Fitness and Racquetball Clubs,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/5584221975,,Wilmington,1800,19810,DE,Naamans Road,,,,,,,,,,,,,,,,,,,,swimming;fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.489404,39.8224773,,,,,,,,
Feature,node/5668131097,,fitness_centre,Solutions Exercise,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/5668131097,,Jamison,2581,18929,PA,York Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.0851402,40.2644133,,,,,,,,
Feature,node/5694906574,,fitness_centre,Must Fight Boxing Club,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/5694906574,,Chester,504,19013,PA,Edgemont Avenue,,,,,,,,,,,,,,,,,,,,boxing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.3612488,39.8477628,,,,,,,,
Feature,node/5695046788,,fitness_centre,"Keystone Championship Wrestling, LLC",Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/5695046788,,Chester,29,19013,PA,East 5th Street,,,,,,,,,,,,,,,,,,,,wrestling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.3591631,39.848495,,,,,,,,
Feature,node/5712090714,,fitness_centre,9Round Fitness,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/5712090714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.5074504,40.1226774,,,,,,,,
Feature,node/5740097344,,fitness_centre,Anytime Fitness,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/5740097344,,Hatboro,1029,19040,PA,West County Line Road,Anytime Fitness,Q4778364,en:Anytime Fitness,,,,,,,,,,,,,+1-267-387-6690,,,,,,,,,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.1202565,40.2012354,,,,,,,,
Feature,node/5755313363,,fitness_centre,The MAX Challenge,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/5755313363,,Warrington,1601,18976,PA,Main Street,,,,,,,,,,,,,,,,+1-267-486-0404,https://www.themaxchallenge.com/locations/warrington-pa/,,,,,,,,,,,,,,,,,,,,,,Mo-Fr 05:00-20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.1350599,40.2328773,,,,,,,,
Feature,node/5797577485,,fitness_centre,Planet Fitness,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/5797577485,,,,,,,Planet Fitness,Q7201095,en:Planet Fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.1175002,40.1077101,,,,,,,,
